date,portfolio_value,period_return,cumulative_return,drawdown,turnover,transaction_cost,benchmark_return,excess_return,active_stocks,weight_AMD,weight_AZN,weight_BKNG,weight_COST,weight_CTAS,weight_EXC,weight_GOOG
2022-10-31,999276.864922859,0.0916570770830969,-0.07231350771409462,-0.08625688390197582,0.0,0.0,0.12780939042568207,-0.036152313342585174,7,0.0,0.0,0.2015524059534073,0.19896145164966583,0.19896145164966583,0.19896145164966583,0.2015632539987564
2022-11-30,998831.2276898485,-0.044595972212857965,-0.11687723101514447,-0.13081438901885487,0.0,0.0,-0.05631184471505028,0.011715872502192318,7,0.0,0.0,0.2015524059534073,0.19896145164966583,0.19896145164966583,0.19896145164966583,0.2015632539987564
2022-12-31,999651.8282325679,0.0823118587182739,-0.03481717674321816,-0.048765784969043276,0.0031156539916992188,1.556006250792854,0.07656828420502798,0.005743574513245919,7,0.0,0.0,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224
2023-01-31,999462.520300519,-0.018937386668285525,-0.0537479699481036,-0.06769393667206067,0.0,0.0,-0.0008188944442995977,-0.018118492223985927,7,0.0,0.0,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224
2023-02-28,999908.8802421164,0.04465999800205227,-0.009111975788356208,-0.023064170780776366,0.0,0.0,0.07002179311322314,-0.02536179511117087,7,0.0,0.0,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224
2023-03-31,1000148.5014393406,0.023964303343956217,0.014850143934075355,0.0,0.0,0.0,0.012995816767215729,0.010968486576740488,7,0.0,0.0,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224
2023-04-30,1000337.6184478557,0.018908892853690573,0.033761844785562545,0.0,0.0,0.0,0.057270175245191374,-0.0383612823915008,7,0.0,0.0,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224
2023-05-31,1000653.942784952,0.03162175762089725,0.06539427849518997,0.0,0.0,0.0,0.013447779896003858,0.018173977724893393,7,0.0,0.0,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224
2023-06-30,1001213.0857129254,0.05587775194462763,0.12130857129253325,0.0,0.0,0.0,0.04078668302723339,0.015091068917394236,7,0.0,0.0,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224
2023-07-31,1001540.8422161441,0.03273593882217539,0.15408422161440338,0.0,0.0,0.0,0.011121837779813048,0.02161410104236234,7,0.0,0.0,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224
2023-08-31,1001295.8670454312,-0.024459828335193216,0.1295867045431276,-0.0244598283351933,0.0,0.0,-0.021600623798024438,-0.002859204537168779,7,0.0,0.0,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224
2023-09-30,1001195.3523919483,-0.010038456842876325,0.11953523919483455,-0.034495829788754734,0.0,0.0,-0.015958387404680256,0.00591993056180393,7,0.0,0.0,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224
2023-10-31,1001834.5667345938,0.06384511685140604,0.18345667345938121,0.0,0.0,0.0,0.06476599629968405,-0.0009208794482780114,7,0.0,0.0,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224
2023-11-30,1002531.1771304049,0.06953347577949576,0.2531177130404849,0.0,0.0,0.0,0.08672202538166726,-0.017188549602171505,7,0.0,0.0,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224
2023-12-31,1002684.0638944472,0.03525007605925315,0.26840638944471973,0.0,0.4000000059604645,200.50623841385672,0.035994307537164004,-0.0007442314779108547,7,0.20000000298023224,0.20000000298023224,0.0,0.0,0.20000000298023224,0.20000000298023224,0.20000000298023224
2024-01-31,1003051.3230731685,0.036627607034558154,0.3051323073168577,0.0,0.0,0.0,0.03488936102283853,0.0017382460117196241,7,0.20000000298023224,0.20000000298023224,0.0,0.0,0.20000000298023224,0.20000000298023224,0.20000000298023224
2024-02-29,1003523.0383618928,0.04702803115588472,0.35230383618927164,0.0,0.0,0.0,0.03836159048868077,0.00866644066720395,7,0.20000000298023224,0.20000000298023224,0.0,0.0,0.20000000298023224,0.20000000298023224,0.20000000298023224
2024-03-31,1003622.0718532141,0.009868581740089977,0.36220718532140594,0.0,0.0,0.0,0.00504253778074469,0.004826043959345287,7,0.20000000298023224,0.20000000298023224,0.0,0.0,0.20000000298023224,0.20000000298023224,0.20000000298023224
2024-04-30,1004084.677137253,0.04609357416629528,0.4084677137252912,0.0,0.0,0.0,0.060511954702503444,-0.014418380536208163,7,0.20000000298023224,0.20000000298023224,0.0,0.0,0.20000000298023224,0.20000000298023224,0.20000000298023224
2024-05-31,1004155.6191097749,0.007065337629099749,0.41556191097749107,0.0,0.0,0.0,0.019336127010839324,-0.012270789381739575,7,0.20000000298023224,0.20000000298023224,0.0,0.0,0.20000000298023224,0.20000000298023224,0.20000000298023224
2024-06-30,1004149.9600261512,-0.0005635663950974701,0.41499600261512004,-0.0005635663950977368,0.0,0.0,-0.01375804522207805,0.01319447882698058,7,0.20000000298023224,0.20000000298023224,0.0,0.0,0.20000000298023224,0.20000000298023224,0.20000000298023224
2024-07-31,1004627.6911514677,0.04757567538061253,0.4627691151467772,0.0,0.0,0.0,0.07114222945113266,-0.023566554070520128,7,0.20000000298023224,0.20000000298023224,0.0,0.0,0.20000000298023224,0.20000000298023224,0.20000000298023224
2024-08-31,1004818.6079639088,0.01900373781478014,0.4818607963908761,0.0,0.0,0.0,0.024061639926263256,-0.005057902111483117,7,0.20000000298023224,0.20000000298023224,0.0,0.0,0.20000000298023224,0.20000000298023224,0.20000000298023224
2024-09-30,1004417.3213310279,-0.03993622627014258,0.44173213310279014,-0.03993622627013802,0.0,0.0,-0.008854113253099576,-0.031082113017043004,7,0.20000000298023224,0.20000000298023224,0.0,0.0,0.20000000298023224,0.20000000298023224,0.20000000298023224
2024-10-31,1004428.6444610666,0.001127333210815984,0.4428644461066611,-0.03880934327365096,0.0,0.0,0.03304302852068628,-0.0319156953098703,7,0.20000000298023224,0.20000000298023224,0.0,0.0,0.20000000298023224,0.20000000298023224,0.20000000298023224
2024-11-30,1003889.0028785098,-0.05372622391173576,0.3889002878509906,-0.09251471639072109,0.0,0.0,-0.053752271724598746,2.604781286298652e-05,7,0.20000000298023224,0.20000000298023224,0.0,0.0,0.20000000298023224,0.20000000298023224,0.20000000298023224
2024-12-31,1004010.8234578267,0.032134865703208226,0.4010823457826662,-0.080391077521833,0.4000000059604645,200.77780356752433,0.04328267382723944,-0.011147808124031211,7,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.0,0.0
2025-01-31,1004164.1338140926,0.015269791189876064,0.416413381409253,-0.06513356188161987,0.0,0.0,0.005856660061648911,0.009413131128227153,7,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.0,0.0
2025-02-28,1003841.5195636435,-0.032127641247624766,0.3841519563643425,-0.09724027725215191,0.0,0.0,-0.02841972160552229,-0.003707919642102476,7,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.0,0.0
2025-03-31,1004011.3880318131,0.016921841232804075,0.40113880318131123,-0.08033489086467271,0.0,0.0,0.016943114144461494,-2.1272911657418958e-05,7,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.0,0.0
2025-04-30,1004786.1209624048,0.07716375927871105,0.47861209624047163,-0.0032331210077687416,0.0,0.0,0.056621940008231564,0.02054181927047949,7,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.0,0.0
2025-05-31,1005243.2056097236,0.045490740544956026,0.5243205609723578,0.0,0.0,0.0,0.03511777932622603,0.01037296121873,7,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.0,0.0
2025-06-30,1005754.1821519025,0.050831136119829645,0.5754182151902487,0.0,0.0,0.0,0.0534421375819615,-0.0026110014621318553,7,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.0,0.0
2025-07-31,1005784.6342885484,0.0030277912024824494,0.5784634288548363,0.0,0.0,0.0,0.017974555226308957,-0.014946764023826508,7,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.0,0.0
2025-08-31,1005624.8768443019,-0.015883862091360418,0.5624876844301907,-0.015883862091355696,0.0,0.0,0.015470930774297034,-0.031354792865657455,7,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.0,0.0
2025-09-30,1006131.5555467542,0.05038446384123657,0.6131555546754264,0.0,0.0,0.0,0.05894910524200116,-0.008564641400764586,7,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.0,0.0
2025-10-31,1006040.6698912815,-0.009033178113895327,0.6040669891281603,-0.009033178113894647,0.0,0.0,0.014316770248115063,-0.02334994836201039,7,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.0,0.0
2025-11-30,1006018.9171837606,-0.0021622095579238165,0.6018917183760575,-0.011195192355575454,0.0,0.0,0.0009191081460033137,-0.00308131770392713,7,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.0,0.0
